"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"GLW00016504","2009-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","9",",E","4",",E","0",",E","","","","","0","2,E","18","2,E","1","2,E","0","2,E","0","2,E","","","","","-9.1","2,E,25,","","","","","9.6",",,E,24,","14.1","2,E,10,","921.1","E","432.2","2,E","28.1",",,,E","","","2.90","2,E","6.99","2,,,E","-1.19","2,,,E","","","",""
"GLW00016504","2009-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","11",",E","4",",E","0",",E","","","","","3",",E","31",",E","19",",E","0",",E","0",",E","","","","","-21.6",",E,10,","","","","","5.9",",,E,31,","7.4",",E,16,","1671.7","E","750.6",",E","26.9",",,,E","","","-5.88",",E","-2.15",",,,E","-9.61",",,,E","","","",""
"GLW00016504","2009-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","5",",E","2",",E","0",",E","","","","","16",",E","30",",E","30",",E","0",",E","0",",E","","","","","-32.5",",E,12,","","","","","7.0",",,E,02,","-4.8",",E,23,","2720.6","E","1048.9",",E","11.5",",,,E","","","-16.63",",E","-13.03",",,,E","-20.23",",,,E","","","",""
"GLW00016504","2009-12","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","2",",E","0",",E","0",",E","","","","","14","1,E","28","1,E","22","1,E","0","1,E","0","1,E","","","","","-31.6","1,E,01,","","","","","1.4",",,E,23,","11.8","1,E,14,","3634.1","E","913.5","1,E","2.1",",,,E","","","-12.12","1,E","-7.81","1,,,E","-16.43","1,,,E","","","",""
"GLW00016504","2010-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","15",",E","3",",E","0",",E","","","","","15","1,E","29","1,E","23","1,E","0","1,E","0","1,E","","","","","-30.9","1,E,20,","","","","","11.0",",,E,09,","9.9","1,E,31,","4545.0","E","910.9","1,E","35.0",",,,E","","","-12.03","1,E","-8.10","1,,,E","-15.96","1,,,E","","","",""
"GLW00016504","2010-02","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","2",",E","0",",E","0",",E","","","","","6",",E","27",",E","21",",E","0",",E","0",",E","","","","","-24.4",",E,15,","","","","","1.9",",,E,26,","10.1",",E,03,","5317.9","E","772.9",",E","2.8",",,,E","","","-9.27",",E","-4.93",",,,E","-13.61",",,,E","","","",""
"GLW00016504","2010-03","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","6",",E","1",",E","0",",E","","","","","17",",E","31",",E","27",",E","0",",E","0",",E","","","","","-29.8",",E,07,","","","","","3.2",",,E,05,","5.6",",E,28,+","6254.6","E","936.7",",E","10.5",",,,E","","","-11.88",",E","-6.41",",,,E","-17.36",",,,E","","","",""
"GLW00016504","2010-04","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","3",",E","1",",E","0",",E","","","","","0",",E","28",",E","11",",E","0",",E","0",",E","","","","","-16.7",",E,11,","","","","","6.9",",,E,19,","9.7",",E,27,+","6880.8","E","626.2",",E","8.6",",,,E","","","-2.54",",E","2.23",",,,E","-7.31",",,,E","","","",""
"GLW00016504","2010-05","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","2",",E","1",",E","0",",E","","","","","0",",E","7",",E","0",",E","5",",E","0",",E","","","","","-4.5",",E,15,","","","","","4.5",",,E,13,","22.2",",E,24,","7180.9","E","300.1",",E","6.6",",,,E","","","8.65",",E","14.68",",,,E","2.62",",,,E","","","",""
"GLW00016504","2010-06","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","9",",E","4",",E","0",",E","","","","","0","2,E","0","2,E","0","2,E","1","2,E","0","2,E","","","","","0.5","2,E,14,","","","","","18.2",",,E,19,","21.5","2,E,06,","7376.1","E","195.2","2,E","42.8",",,,E","","","11.36","2,E","16.97","2,,,E","5.75","2,,,E","","","",""
"GLW00016504","2010-07","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","7",",E","3",",E","0",",E","","","","","0",",E","0",",E","0",",E","1",",E","0",",E","","","","","2.5",",E,03,","","","","","6.4",",,E,14,","21.1",",E,17,","202.0","E","202.0",",E","21.0",",,,E","","","11.82",",E","17.95",",,,E","5.68",",,,E","","","",""
"GLW00016504","2010-08","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","8",",E","4",",E","1",",E","","","","","0",",E","0",",E","0",",E","0",",E","0",",E","","","","","1.9",",E,31,","","","","","33.0",",,E,27,","20.9",",E,18,","418.4","E","216.4",",E","54.7",",,,E","","","11.35",",E","17.28",",,,E","5.42",",,,E","","","",""
"GLW00016504","2010-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","6",",E","3",",E","0",",E","","","","","0",",E","10",",E","0",",E","1",",E","0",",E","","","","","-4.7",",E,29,","","","","","7.4",",,E,11,","21.1",",E,02,","763.1","E","344.7",",E","16.1",",,,E","","","6.84",",E","11.37",",,,E","2.32",",,,E","","","",""
"GLW00016504","2010-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","5",",E","1",",E","0",",E","","","","","1",",E","26",",E","8",",E","0",",E","0",",E","","","","","-19.6",",E,31,","","","","","13.0",",,E,06,","17.1",",E,11,","1382.1","E","619.0",",E","15.9",",,,E","","","-1.63",",E","2.33",",,,E","-5.60",",,,E","","","",""
"GLW00016504","2010-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","2",",E","1",",E","0",",E","","","","","5",",E","24",",E","14",",E","0",",E","0",",E","","","","","-26.2",",E,18,","","","","","3.2",",,E,15,","15.2",",E,27,","2073.5","E","691.4",",E","4.7",",,,E","","","-4.72",",E","-0.31",",,,E","-9.12",",,,E","","","",""
"GLW00016504","2010-12","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","6",",E","2",",E","0",",E","","","","","4","2,E","24","2,E","16","2,E","0","2,E","0","2,E","","","","","-23.6","2,E,27,","","","","","12.1",",,E,13,","7.4","2,E,08,","2739.0","E","665.5","2,E","19.6",",,,E","","","-4.61","2,E","-1.01","2,,,E","-8.22","2,,,E","","","",""
"GLW00016504","2011-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","2",",E","0",",E","0",",E","","","","","17",",E","31",",E","26",",E","0",",E","0",",E","","","","","-31.6",",E,22,","","","","","1.9",",,E,20,","6.7",",E,02,","3738.1","E","999.1",",E","2.4",",,,E","","","-13.90",",E","-9.28",",,,E","-18.51",",,,E","","","",""
"GLW00016504","2011-02","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","12",",E","5",",E","0",",E","","","","","19",",E","28",",E","28",",E","0",",E","0",",E","","","","","-33.6",",E,25,","","","","","13.0",",,E,09,","-7.0",",E,07,","4737.0","E","998.9",",E","37.2",",,,E","","","-17.34",",E","-13.06",",,,E","-21.63",",,,E","","","",""
"GLW00016504","2011-03","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","4",",E","0",",E","0",",E","","","","","20","2,E","29","2,E","27","2,E","0","2,E","0","2,E","","","","","-34.2","2,E,22,","","","","","1.3",",,E,28,","1.5","2,E,05,","5759.7","E","1022.7","2,E","3.7",",,,E","","","-16.93","2,E","-11.52","2,,,E","-22.35","2,,,E","","","",""
"GLW00016504","2011-04","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","0",",E","0",",E","0",",E","","","","","23","1,E","29","1,E","29","1,E","0","1,E","0","1,E","","","","","-28.1","1,E,06,","","","","","0.0",",,E,30,+","-1.1","1,E,30,","6761.3","E","1001.6","1,E","0.0",",,,E","","","-16.21","1,E","-10.06","1,,,E","-22.35","1,,,E","","","",""
"GLW00016504","2011-05","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","4",",E","2",",E","0",",E","","","","","0",",E","27",",E","0",",E","0",",E","0",",E","","","","","-7.9",",E,05,","","","","","13.0",",,E,16,","13.5",",E,09,","7270.1","E","508.8",",E","17.7",",,,E","","","1.92",",E","5.95",",,,E","-2.11",",,,E","","","",""
"GLW00016504","2011-06","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","3",",E","0",",E","0",",E","","","","","0","1,E","3","1,E","0","1,E","2","1,E","0","1,E","","","","","-1.3","1,E,02,","","","","","1.2",",,E,06,","22.2","1,E,15,","7480.7","E","210.6","1,E","2.1",",,,E","","","11.07","1,E","16.97","1,,,E","5.18","1,,,E","","","",""
"GLW00016504","2011-07","67.01667","-50.8","50.3","SONDRESTROM, GL","","","","","8","4,E","1","4,E","0","4,E","","","","","","","","","","","","","","","","","","","","","","","","","12.0","4,,E,18,","","","","","","","18.2","4,,,E","","","","","","","","","","","",""
"GLW00016504","2011-08","67.01667","-50.8","50.3","SONDRESTROM, GL","","","","","9",",E","4",",E","0",",E","","","","","","","","","","","","","","","","","","","","","","","","","12.0",",,E,27,","","","","","","","35.7",",,,E","","","","","","","","","","","",""
"GLW00016504","2011-09","67.01667","-50.8","50.3","SONDRESTROM, GL","","","0.0","1,E","5",",E","2",",E","0",",E","","","","","0","1,E","17","1,E","2","1,E","0","1,E","0","1,E","","","","","-11.7","1,E,22,","","","","","4.5",",,E,18,","12.9","1,E,13,+","","","444.0","1,E","12.0",",,,E","","","3.02","1,E","7.76","1,,,E","-1.71","1,,,E","","","",""
"GLW00016504","2011-10","67.01667","-50.8","50.3","SONDRESTROM, GL","","","0.0","1,E","10",",E","4",",E","0",",E","","","","","9","1,E","28","1,E","19","1,E","0","1,E","0","1,E","","","","","-26.7","1,E,29,","","","","","4.6",",,E,14,","6.8","1,E,01,","","","801.9","1,E","19.3",",,,E","","","-8.40","1,E","-4.41","1,,,E","-12.38","1,,,E","","","",""
"GLW00016504","2011-11","67.01667","-50.8","50.3","SONDRESTROM, GL","","","0.0","1,E","9",",E","2",",E","0",",E","","","","","14","1,E","29","1,E","25","1,E","0","1,E","0","1,E","","","","","-29.5","1,E,08,","","","","","3.0",",,E,21,","11.0","1,E,13,","","","928.4","1,E","12.8",",,,E","","","-13.68","1,E","-9.67","1,,,E","-17.69","1,,,E","","","",""
"GLW00016504","2011-12","67.01667","-50.8","50.3","SONDRESTROM, GL","","","0.0",",E","5",",E","2",",E","0",",E","","","","","20",",E","31",",E","29",",E","0",",E","0",",E","","","","","-32.8",",E,06,","","","","","4.2",",,E,25,","3.7",",E,18,","","","1043.5",",E","11.4",",,,E","","","-15.33",",E","-10.65",",,,E","-20.00",",,,E","","","",""
"GLW00016504","2012-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","2",",E","1",",E","0",",E","","","","","25",",E","31",",E","28",",E","0",",E","0",",E","","","","","-39.3",",E,04,","","","","","3.2",",,E,17,","2.8",",E,15,","","","1186.1",",E","5.1",",,,E","","","-19.93",",E","-15.35",",,,E","-24.51",",,,E","","","",""
"GLW00016504","2012-02","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","5",",E","4",",E","0",",E","","","","","21","1,E","28","1,E","28","1,E","0","1,E","0","1,E","","","","","-44.1","1,E,29,","","","","","4.0",",,E,16,+","-1.2","1,E,15,","","","1010.2","1,E","15.3",",,,E","","","-17.74","1,E","-12.63","1,,,E","-22.86","1,,,E","","","",""
"GLW00016504","2012-03","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","8",",E","1",",E","0",",E","","","","","22","1,E","30","1,E","28","1,E","0","1,E","0","1,E","","","","","-43.9","1,E,01,","","","","","2.9",",,E,13,","10.9","1,E,24,","","","1180.3","1,E","10.8",",,,E","","","-21.01","1,E","-15.06","1,,,E","-26.97","1,,,E","","","",""
"GLW00016504","2012-04","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","9",",E","4",",E","0",",E","","","","","0",",E","24",",E","12",",E","0",",E","0",",E","","","","","-14.2",",E,11,","","","","","10.0",",,E,07,","9.5",",E,27,","","","596.9",",E","33.4",",,,E","","","-1.57",",E","2.24",",,,E","-5.37",",,,E","","","",""
"GLW00016504","2012-05","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","10",",E","5",",E","0",",E","","","","","0",",E","14",",E","0",",E","3",",E","0",",E","","","","","-3.5",",E,02,","","","","","17.0",",,E,27,","21.6",",E,29,","","","378.5",",E","33.5",",,,E","","","6.12",",E","11.27",",,,E","0.98",",,,E","","","",""
"GLW00016504","2012-06","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","8",",E","3",",E","0",",E","","","","","0",",E","0",",E","0",",E","8",",E","0",",E","","","","","2.2",",E,10,","","","","","17.0",",,E,22,","22.0",",E,21,+","","","185.2",",E","30.1",",,,E","","","12.16",",E","18.41",",,,E","5.91",",,,E","","","",""
"GLW00016504","2012-07","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","8",",E","4",",E","0",",E","","","","","0","1,E","0","1,E","0","1,E","5","1,E","0","1,E","","","","","2.7","1,E,24,","","","","","4.5",",,E,06,","24.2","1,E,10,","164.6","E","164.6","1,E","19.9",",,,E","","","12.85","1,E","18.93","1,,,E","6.76","1,,,E","","","",""
"GLW00016504","2012-08","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","11",",E","8",",E","0",",E","","","","","0",",E","2",",E","0",",E","0",",E","0",",E","","","","","-2.3",",E,30,","","","","","13.0",",,E,24,","19.9",",E,05,+","434.3","E","269.7",",E","60.3",",,,E","","","9.63",",E","14.80",",,,E","4.46",",,,E","","","",""
"GLW00016504","2012-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","16",",E","10",",E","0",",E","","","","","0",",E","10",",E","0",",E","0",",E","0",",E","","","","","-3.0",",E,18,","","","","","13.0",",,E,16,","16.1",",E,10,","808.7","E","374.4",",E","63.4",",,,E","","","5.85",",E","9.88",",,,E","1.82",",,,E","","","",""
"GLW00016504","2012-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","12",",E","4",",E","0",",E","","","","","3","2,E","22","2,E","11","2,E","0","2,E","0","2,E","","","","","-20.9","2,E,22,","","","","","10.0",",,E,08,","10.8","2,E,15,+","1389.7","E","581.0","2,E","31.9",",,,E","","","-1.70","2,E","2.02","2,,,E","-5.42","2,,,E","","","",""
"GLW00016504","2012-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","12",",E","2",",E","0",",E","","","","","16",",E","30",",E","25",",E","0",",E","0",",E","","","","","-29.9",",E,24,","","","","","8.0",",,E,04,","7.9",",E,27,","2321.4","E","931.7",",E","20.7",",,,E","","","-12.73",",E","-8.45",",,,E","-17.00",",,,E","","","",""
"GLW00016504","2012-12","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","6",",E","0",",E","0",",E","","","","","20",",E","31",",E","28",",E","0",",E","0",",E","","","","","-32.7",",E,31,","","","","","1.9",",,E,03,","2.4",",E,01,","3382.3","E","1060.9",",E","5.1",",,,E","","","-15.89",",E","-11.65",",,,E","-20.13",",,,E","","","",""
"GLW00016504","2014-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","4","3,E","1","3,E","0","3,E","","","","","20",",E","31",",E","26",",E","0",",E","0",",E","","","","","-28.8",",E,27,","","","","","4.4","3,,E,08,","5.0",",E,08,","","","1014.9",",E","6.9","3,,,E","","","-14.40",",E","-8.98",",,,E","-19.83",",,,E","","","",""
"GLW00016504","2014-02","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","20",",E","28",",E","23",",E","0",",E","0",",E","","","","","-35.9",",E,24,","","","","","","","4.7",",E,28,","","","965.7",",E","","","","","-16.16",",E","-11.21",",,,E","-21.10",",,,E","","","",""
"GLW00016504","2014-03","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","22",",E","31",",E","27",",E","0",",E","0",",E","","","","","-30.1",",E,22,","","","","","","","8.1",",E,29,","","","1070.3",",E","","","","","-16.19",",E","-10.80",",,,E","-21.58",",,,E","","","",""
"GLW00016504","2014-04","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","9",",E","30",",E","23",",E","0",",E","0",",E","","","","","-26.0",",E,08,","","","","","","","8.2",",E,27,","","","819.4",",E","","","","","-8.98",",E","-3.86",",,,E","-14.10",",,,E","","","",""
"GLW00016504","2014-05","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","0",",E","23",",E","1",",E","0",",E","0",",E","","","","","-9.8",",E,06,","","","","","","","13.8",",E,31,","","","483.8",",E","","","","","2.73",",E","7.28",",,,E","-1.83",",,,E","","","",""
"GLW00016504","2014-06","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","0",",E","0",",E","0",",E","4",",E","0",",E","","","","","0.7",",E,30,","","","","","","","23.3",",E,16,","","","196.8",",E","","","","","11.77",",E","17.99",",,,E","5.56",",,,E","","","",""
"GLW00016504","2014-07","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","0",",E","0",",E","0",",E","1",",E","0",",E","","","","","2.4",",E,07,","","","","","","","21.1",",E,20,","176.7","E","176.7",",E","","","","","12.63",",E","19.27",",,,E","6.00",",,,E","","","",""
"GLW00016504","2014-08","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","0",",E","2",",E","0",",E","2",",E","0",",E","","","","","-0.8",",E,26,","","","","","","","21.4",",E,17,+","431.9","E","255.2",",E","","","","","10.10",",E","15.32",",,,E","4.88",",,,E","","","",""
"GLW00016504","2014-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","","","","","","","","","","","0","1,E","12","1,E","1","1,E","0","1,E","0","1,E","","","","","-8.5","1,E,28,","","","","","","","13.6","1,E,04,+","842.4","E","410.5","1,E","","","","","4.18","1,E","8.30","1,,,E","0.06","1,,,E","","","",""
"GLW00016504","2014-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","4",",E","27",",E","17",",E","0",",E","0",",E","","","","","-21.2",",E,29,","","","","","","","9.7",",E,11,","1558.9","E","716.5",",E","","","","","-4.78",",E","-1.32",",,,E","-8.25",",,,E","","","",""
"GLW00016504","2014-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","18",",E","30",",E","22",",E","0",",E","0",",E","","","","","-26.9",",E,28,","","","","","","","6.2",",E,17,","2495.3","E","936.4",",E","","","","","-12.88",",E","-7.84",",,,E","-17.92",",,,E","","","",""
"GLW00016504","2014-12","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","22",",E","31",",E","27",",E","0",",E","0",",E","","","","","-35.5",",E,19,","","","","","","","5.2",",E,28,","3573.1","E","1077.8",",E","","","","","-16.44",",E","-11.23",",,,E","-21.65",",,,E","","","",""
"GLW00016504","2015-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","26",",E","31",",E","29",",E","0",",E","0",",E","","","","","-37.5",",E,28,","","","","","","","3.1",",E,18,","4825.5","E","1252.4",",E","","","","","-22.07",",E","-17.51",",,,E","-26.63",",,,E","","","",""
"GLW00016504","2015-02","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","2","5,E","0","5,E","0","5,E","","","","","26",",E","28",",E","27",",E","0",",E","0",",E","","","","","-39.9",",E,15,","","","","","1.2","5,,E,02,","9.0",",E,03,","6042.4","E","1216.9",",E","2.2","5,,,E","","","-25.13",",E","-20.27",",,,E","-29.98",",,,E","","","",""
"GLW00016504","2015-03","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","","","","","","","","","","","23","2,E","29","2,E","24","2,E","0","2,E","0","2,E","","","","","-35.5","2,E,11,","","","","","","","5.1","2,E,19,","7125.0","E","1082.6","2,E","","","","","-19.00","2,E","-13.59","2,,,E","-24.41","2,,,E","","","",""
"GLW00016504","2015-04","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","12",",E","30",",E","25",",E","0",",E","0",",E","","","","","-25.1",",E,01,","","","","","","","3.3",",E,29,","7995.5","E","870.5",",E","","","","","-10.68",",E","-5.15",",,,E","-16.22",",,,E","","","",""
"GLW00016504","2015-05","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","1",",E","24",",E","3",",E","0",",E","0",",E","","","","","-17.9",",E,02,","","","","","","","16.7",",E,31,","8506.5","E","511.0",",E","","","","","1.85",",E","6.62",",,,E","-2.92",",,,E","","","",""
"GLW00016504","2015-06","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","0",",E","1",",E","0",",E","6",",E","0",",E","","","","","-1.2",",E,04,","","","","","","","22.1",",E,30,","8771.4","E","264.9",",E","","","","","9.50",",E","15.12",",,,E","3.89",",,,E","","","",""
"GLW00016504","2015-07","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","0",",E","0",",E","0",",E","8",",E","0",",E","","","","","1.6",",E,29,","","","","","","","22.6",",E,07,","198.4","E","198.4",",E","","","","","11.93",",E","18.67",",,,E","5.19",",,,E","","","",""
"GLW00016504","2015-08","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","11","4,E","5","4,E","0","4,E","","","","","0",",E","3",",E","0",",E","0",",E","0",",E","","","","","-1.5",",E,26,","","","","","13.0","4,,E,12,","17.3",",E,03,+","494.4","E","296.0",",E","51.5","4,,,E","","","8.79",",E","13.31",",,,E","4.26",",,,E","","","",""
"GLW00016504","2015-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","","","","","","","","","","","0",",E","16",",E","0",",E","0",",E","0",",E","","","","","-8.1",",E,29,","","","","","","","12.4",",E,02,","939.6","E","445.2",",E","","","","","3.49",",E","7.03",",,,E","-0.05",",,,E","","","",""
"GLW00016504","2015-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","","","","","","","","","","","5",",E","29",",E","17","1,E","0","1,E","0","1,E","","","","","-21.1",",E,22,","","","","","","","8.0","1,E,15,","1667.1","E","727.5","1,E","","","","","-5.84","1,E","-2.18","1,,,E","-9.51",",,,E","","","",""
"GLW00016504","2015-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","9","2,E","2","2,E","0","2,E","","","","","22",",E","29",",E","26",",E","0",",E","0",",E","","","","","-35.0",",E,29,","","","","","3.0","2,,E,21,","7.1",",E,21,","2752.4","E","1085.3",",E","9.6","2,,,E","","","-17.85",",E","-13.83",",,,E","-21.86",",,,E","","","",""
